ds,y,temp,feelslike,humidity,windspeed,cloudcover,solaradiation,precip,preciptype,date,is_holiday
2019-01-11 12:00:00,24476,13.3,13.3,71.97,0.9,47.5,347.0,0.0,none,2019-01-11,0
2019-01-11 13:00:00,25205,14.1,14.1,70.99,1.3,88.7,249.0,0.0,none,2019-01-11,0
2019-01-11 14:00:00,27127,14.2,14.2,70.72,9.4,5.0,248.0,0.0,none,2019-01-11,0
2019-01-11 15:00:00,30004,14.8,14.8,68.13,1.5,8.7,173.0,0.0,none,2019-01-11,0
2019-01-11 16:00:00,31320,13.7,13.7,75.7,11.9,5.0,76.0,0.0,none,2019-01-11,0
2019-01-11 17:00:00,31377,12.1,12.1,83.26,9.5,5.0,28.0,0.0,none,2019-01-11,0
2019-01-11 18:00:00,31226,11.5,11.5,89.91,11.0,64.6,0.0,0.0,none,2019-01-11,0
2019-01-11 19:00:00,30717,10.7,10.7,91.67,11.0,82.5,1.0,0.0,none,2019-01-11,0
2019-01-11 20:00:00,29835,9.9,8.4,95.88,11.2,5.0,1.0,0.0,none,2019-01-11,0
2019-01-11 21:00:00,29399,9.3,8.2,99.67,7.7,5.0,2.0,0.0,none,2019-01-11,0
2019-01-11 22:00:00,29299,9.1,7.7,100.0,9.5,2.5,1.0,0.0,none,2019-01-11,0
2019-01-11 23:00:00,29626,8.2,7.5,100.0,5.6,2.5,1.0,0.0,none,2019-01-11,0
2019-01-12 00:00:00,29656,8.2,7.0,100.0,7.7,2.5,1.0,0.0,none,2019-01-12,0
2019-01-12 01:00:00,30905,8.2,7.5,96.59,5.8,0.0,1.0,0.0,none,2019-01-12,0
2019-01-12 02:00:00,33137,7.6,7.6,100.0,0.0,2.5,2.0,0.0,none,2019-01-12,0
2019-01-12 03:00:00,33356,7.2,5.8,100.0,7.6,0.0,2.0,0.0,none,2019-01-12,0
2019-01-12 04:00:00,32807,7.0,7.0,100.0,0.0,85.0,2.0,0.0,none,2019-01-12,0
2019-01-12 05:00:00,32150,7.1,7.1,100.0,0.0,98.1,1.0,0.0,none,2019-01-12,0
2019-01-12 06:00:00,30995,7.1,7.1,99.66,0.5,98.1,2.0,0.0,none,2019-01-12,0
2019-01-12 07:00:00,29292,6.0,6.0,99.59,0.5,92.2,13.0,0.0,none,2019-01-12,0
2019-01-12 08:00:00,27559,5.5,5.5,99.66,0.5,88.3,8.0,0.0,none,2019-01-12,0
2019-01-12 09:00:00,25989,6.7,6.1,100.0,4.9,84.4,58.0,0.0,none,2019-01-12,0
2019-01-12 10:00:00,25088,8.1,7.4,98.6,5.6,92.6,160.0,0.0,none,2019-01-12,0
2019-01-12 11:00:00,24418,10.7,10.7,84.77,0.5,2.5,336.0,0.0,none,2019-01-12,0
2019-01-12 12:00:00,24106,13.7,13.7,62.95,6.8,2.5,408.0,0.0,none,2019-01-12,0
2019-01-12 13:00:00,24278,14.9,14.9,58.36,9.0,2.5,430.0,0.0,none,2019-01-12,0
2019-01-12 14:00:00,25064,16.1,16.1,57.46,9.4,0.0,392.0,0.0,none,2019-01-12,0
2019-01-12 15:00:00,26257,16.1,16.1,60.07,9.4,0.0,268.0,0.0,none,2019-01-12,0
2019-01-12 16:00:00,26959,16.0,16.0,56.26,7.6,0.0,54.0,0.0,none,2019-01-12,0
2019-01-12 17:00:00,27920,14.9,14.9,63.01,0.0,0.0,16.0,0.0,none,2019-01-12,0
2019-01-12 18:00:00,28155,13.6,13.6,63.41,7.3,0.0,1.0,0.0,none,2019-01-12,0
2019-01-12 19:00:00,27736,11.7,11.7,74.75,0.7,0.0,1.0,0.0,none,2019-01-12,0
2019-01-12 20:00:00,27048,9.5,9.5,82.88,0.5,0.0,1.0,0.0,none,2019-01-12,0
2019-01-12 21:00:00,26436,8.8,7.8,89.17,7.3,0.0,1.0,0.0,none,2019-01-12,0
2019-01-12 22:00:00,25953,7.7,7.7,92.52,0.5,0.0,1.0,0.0,none,2019-01-12,0
2019-01-12 23:00:00,25849,8.7,7.5,86.74,7.9,2.5,1.0,0.0,none,2019-01-12,0
2019-01-13 00:00:00,26332,7.9,7.9,92.53,0.0,0.0,1.0,0.0,none,2019-01-13,0
2019-01-13 01:00:00,28021,7.7,7.0,89.72,5.4,0.0,1.0,0.0,none,2019-01-13,0
2019-01-13 02:00:00,30845,6.1,6.1,96.14,0.7,0.0,1.0,0.0,none,2019-01-13,0
2019-01-13 03:00:00,31350,5.1,3.3,96.05,7.7,0.0,1.0,0.0,none,2019-01-13,0
2019-01-13 04:00:00,30909,5.7,4.6,99.52,5.8,0.0,1.0,0.0,none,2019-01-13,0
2019-01-13 05:00:00,30285,4.4,4.4,99.58,0.7,0.0,1.0,0.0,none,2019-01-13,0
2019-01-13 06:00:00,29354,3.8,3.8,100.0,0.9,0.0,1.0,0.0,none,2019-01-13,0
2019-01-13 07:00:00,27981,4.3,3.1,100.0,5.6,0.0,15.0,0.0,none,2019-01-13,0
2019-01-13 08:00:00,26473,3.4,3.4,99.65,0.9,2.5,9.0,0.0,none,2019-01-13,0
2019-01-13 09:00:00,25360,8.2,8.2,90.1,1.3,2.5,118.0,0.0,none,2019-01-13,0
2019-01-13 10:00:00,24452,10.0,9.1,83.23,7.7,2.5,245.0,0.0,none,2019-01-13,0
2019-01-13 11:00:00,23888,12.1,12.1,72.32,5.4,2.5,350.0,0.0,none,2019-01-13,0
2019-01-13 12:00:00,23622,14.8,14.8,62.75,9.2,2.5,416.0,0.0,none,2019-01-13,0
2019-01-13 13:00:00,23803,14.9,14.9,58.74,7.7,5.0,373.0,0.0,none,2019-01-13,0
2019-01-13 14:00:00,24243,16.0,16.0,56.45,7.7,5.0,374.0,0.0,none,2019-01-13,0
2019-01-13 15:00:00,24980,15.6,15.6,61.83,10.8,5.0,197.0,0.0,none,2019-01-13,0
2019-01-13 16:00:00,25186,15.0,15.0,62.78,10.8,8.7,89.0,0.0,none,2019-01-13,0
2019-01-13 17:00:00,24283,13.2,13.2,70.3,7.7,8.7,31.0,0.0,none,2019-01-13,0
2019-01-13 18:00:00,23319,10.2,10.2,82.53,0.9,8.7,1.0,0.0,none,2019-01-13,0
2019-01-13 19:00:00,22733,10.1,10.1,88.85,0.5,8.7,1.0,0.0,none,2019-01-13,0
2019-01-13 20:00:00,22184,9.3,9.3,89.98,0.7,8.7,1.0,0.0,none,2019-01-13,0
2019-01-13 21:00:00,22756,8.3,7.7,92.55,5.4,8.7,1.0,0.0,none,2019-01-13,0
2019-01-13 22:00:00,23062,7.8,7.1,95.81,5.6,8.7,1.0,0.0,none,2019-01-13,0
2019-01-13 23:00:00,23826,6.7,6.0,96.26,4.9,2.5,1.0,0.0,none,2019-01-13,0
2019-01-14 00:00:00,25779,6.1,6.1,99.52,0.0,2.5,1.0,0.0,none,2019-01-14,0
2019-01-14 01:00:00,27759,5.4,4.3,100.0,5.8,2.5,1.0,0.0,none,2019-01-14,0
2019-01-14 02:00:00,31134,5.4,5.4,100.0,0.7,2.5,1.0,0.0,none,2019-01-14,0
2019-01-14 03:00:00,31596,4.3,4.3,100.0,0.7,2.5,1.0,0.0,none,2019-01-14,0
2019-01-14 04:00:00,31233,3.8,2.3,96.54,6.1,0.0,2.0,0.0,none,2019-01-14,0
2019-01-14 05:00:00,30327,5.9,4.7,96.93,6.1,90.1,1.0,0.0,none,2019-01-14,0
2019-01-14 06:00:00,28704,6.6,4.6,96.13,9.7,98.8,1.0,0.0,none,2019-01-14,0
2019-01-14 07:00:00,26831,7.2,4.9,90.1,11.7,98.8,11.0,0.0,none,2019-01-14,0
2019-01-14 08:00:00,25084,7.1,5.3,92.89,9.4,95.0,6.0,0.0,none,2019-01-14,0
2019-01-14 09:00:00,23868,7.7,7.1,89.36,5.4,34.3,61.0,0.0,none,2019-01-14,0
2019-01-14 10:00:00,23088,8.8,7.6,83.17,7.9,88.7,106.0,0.0,none,2019-01-14,0
2019-01-14 11:00:00,22606,9.4,8.9,80.14,5.4,100.0,148.0,0.0,none,2019-01-14,0
2019-01-14 12:00:00,22721,11.0,11.0,72.16,9.2,89.9,148.0,0.0,none,2019-01-14,0
2019-01-14 13:00:00,23639,11.6,11.6,64.37,0.7,98.8,205.0,0.0,none,2019-01-14,0
2019-01-14 14:00:00,25989,11.6,11.6,71.93,0.5,88.6,76.0,0.0,none,2019-01-14,0
2019-01-14 15:00:00,29048,11.0,11.0,80.75,5.4,98.8,36.0,0.3,rain,2019-01-14,0
2019-01-14 16:00:00,31295,12.7,12.7,66.98,14.6,98.8,37.0,0.05,rain,2019-01-14,0
2019-01-14 17:00:00,31993,12.2,12.2,69.1,9.4,98.8,9.0,0.0,none,2019-01-14,0
2019-01-14 18:00:00,32209,11.7,11.7,71.94,17.8,100.0,0.0,0.03,rain,2019-01-14,0
2019-01-14 19:00:00,32563,11.1,11.1,77.28,11.2,100.0,1.0,0.191,rain,2019-01-14,0
2019-01-14 20:00:00,32865,11.0,11.0,77.9,9.2,100.0,1.0,0.21,rain,2019-01-14,0
2019-01-14 21:00:00,32798,10.5,10.5,78.14,9.2,92.4,1.0,0.0,none,2019-01-14,0
2019-01-14 22:00:00,32813,10.0,9.0,80.38,8.1,88.7,1.0,0.0,none,2019-01-14,0
2019-01-14 23:00:00,32658,8.8,8.8,83.51,0.5,50.0,1.0,0.0,none,2019-01-14,0
2019-01-15 00:00:00,32907,7.9,7.5,91.9,4.9,34.1,1.0,0.0,none,2019-01-15,0
2019-01-15 01:00:00,33811,5.9,5.9,95.24,0.0,26.8,1.0,0.0,none,2019-01-15,0
2019-01-15 02:00:00,35880,6.7,6.0,93.31,4.9,82.5,1.0,0.0,none,2019-01-15,0
2019-01-15 03:00:00,36205,8.7,7.1,84.07,10.1,72.0,1.0,0.0,none,2019-01-15,0
2019-01-15 04:00:00,35372,9.3,7.2,83.53,14.2,92.4,1.0,0.139,rain,2019-01-15,0
2019-01-15 05:00:00,34297,9.3,7.4,84.16,12.4,92.4,1.0,0.191,rain,2019-01-15,0
2019-01-15 06:00:00,32432,9.4,8.0,86.22,9.2,92.4,1.0,0.27,rain,2019-01-15,0
2019-01-15 07:00:00,29697,9.9,8.1,80.69,12.2,93.6,6.0,0.0,none,2019-01-15,0
2019-01-15 08:00:00,27288,9.9,7.8,83.23,14.9,98.8,4.0,0.0,none,2019-01-15,0
2019-01-15 09:00:00,25890,10.0,7.8,86.23,16.2,100.0,18.0,0.823,rain,2019-01-15,0
2019-01-15 10:00:00,24898,10.1,10.1,89.15,9.5,100.0,54.0,0.77,rain,2019-01-15,0
2019-01-15 11:00:00,24248,10.1,10.1,92.22,7.9,100.0,59.0,1.27,rain,2019-01-15,0
2019-01-15 12:00:00,24216,10.7,10.7,91.37,13.1,58.6,55.0,1.579,rain,2019-01-15,0
2019-01-15 13:00:00,25081,10.7,10.7,91.67,11.3,52.3,85.0,0.957,rain,2019-01-15,0
2019-01-15 14:00:00,26740,10.7,10.7,91.67,11.2,98.8,60.0,1.873,rain,2019-01-15,0
2019-01-15 15:00:00,30189,10.6,10.6,91.79,6.0,100.0,25.0,2.27,rain,2019-01-15,0
2019-01-15 16:00:00,32371,10.0,8.2,95.5,13.0,100.0,18.0,2.24,rain,2019-01-15,0
2019-01-15 17:00:00,32766,10.0,8.4,92.65,11.5,72.0,8.0,1.873,rain,2019-01-15,0
2019-01-15 18:00:00,32749,10.0,9.3,95.5,6.8,100.0,0.0,0.873,rain,2019-01-15,0
2019-01-15 19:00:00,31751,10.7,10.7,95.29,31.9,72.0,2.0,3.648,rain,2019-01-15,0
2019-01-15 20:00:00,30929,11.1,11.1,88.97,28.6,98.8,2.0,1.641,rain,2019-01-15,0
2019-01-15 21:00:00,30577,11.7,11.7,89.15,22.5,98.8,2.0,0.079,rain,2019-01-15,0
2019-01-15 22:00:00,31472,12.2,12.2,82.93,17.8,92.4,1.0,0.27,rain,2019-01-15,0
2019-01-15 23:00:00,31869,11.2,11.2,91.81,16.0,88.6,1.0,0.901,rain,2019-01-15,0
2019-01-16 00:00:00,32265,11.7,11.7,89.51,19.1,52.3,1.0,0.35,rain,2019-01-16,0
2019-01-16 01:00:00,33633,11.7,11.7,85.77,17.0,98.8,1.0,0.0,none,2019-01-16,0
2019-01-16 02:00:00,35644,11.7,11.7,89.16,17.8,54.8,1.0,0.0,none,2019-01-16,0
2019-01-16 03:00:00,35786,11.1,11.1,96.73,18.4,58.6,2.0,0.468,rain,2019-01-16,0
2019-01-16 04:00:00,35311,11.2,11.2,95.91,20.7,88.6,2.0,0.03,rain,2019-01-16,0
2019-01-16 05:00:00,34515,11.2,11.2,92.18,17.7,68.2,1.0,0.03,rain,2019-01-16,0
2019-01-16 06:00:00,32439,12.2,12.2,83.26,21.4,72.0,1.0,0.0,none,2019-01-16,0
2019-01-16 07:00:00,29375,12.8,12.8,82.41,25.0,100.0,7.0,0.03,rain,2019-01-16,0
2019-01-16 08:00:00,27201,12.8,12.8,82.74,23.4,100.0,4.0,0.0,none,2019-01-16,0
2019-01-16 09:00:00,25862,13.3,13.3,79.77,18.9,93.6,30.0,0.0,none,2019-01-16,0
2019-01-16 10:00:00,24841,13.4,13.4,79.51,19.3,59.8,59.0,0.0,none,2019-01-16,0
2019-01-16 11:00:00,24337,13.8,13.8,74.28,23.2,92.4,64.0,0.0,none,2019-01-16,0
2019-01-16 12:00:00,24287,14.3,14.3,72.14,24.1,72.0,57.0,0.03,rain,2019-01-16,0
2019-01-16 13:00:00,24626,12.8,12.8,82.74,18.9,92.4,26.0,1.619,rain,2019-01-16,0
2019-01-16 14:00:00,26474,12.8,12.8,86.09,13.4,68.2,18.0,3.036,rain,2019-01-16,0
2019-01-16 15:00:00,30021,13.3,13.3,80.72,22.5,88.6,21.0,3.189,rain,2019-01-16,0
2019-01-16 16:00:00,31455,12.8,12.8,82.74,30.6,86.1,11.0,4.261,rain,2019-01-16,0
2019-01-16 17:00:00,30735,12.8,12.8,86.09,29.9,58.6,6.0,1.468,rain,2019-01-16,0
2019-01-16 18:00:00,30602,13.3,13.3,83.59,45.2,92.4,0.1,0.45,rain,2019-01-16,0
2019-01-16 19:00:00,30590,12.3,12.3,89.41,38.0,100.0,0.0,0.492,rain,2019-01-16,0
2019-01-16 20:00:00,29783,12.8,12.8,86.82,33.3,98.8,0.0,2.317,rain,2019-01-16,0
2019-01-16 21:00:00,29435,12.2,12.2,93.22,28.8,52.3,0.0,8.289,rain,2019-01-16,0
2019-01-16 22:00:00,29690,12.9,12.9,92.14,24.7,58.6,0.0,9.669,rain,2019-01-16,0
2019-01-16 23:00:00,30133,13.4,13.4,92.23,27.2,52.3,0.0,0.721,rain,2019-01-16,0
2019-01-17 00:00:00,30805,13.8,13.8,90.15,28.6,88.6,0.0,0.32,rain,2019-01-17,0
2019-01-17 01:00:00,32638,13.3,13.3,92.53,14.6,68.2,2.0,0.0,none,2019-01-17,0
2019-01-17 02:00:00,35110,13.3,13.3,86.88,15.7,51.2,1.0,0.0,none,2019-01-17,0
2019-01-17 03:00:00,35098,12.8,12.8,86.49,12.8,26.8,1.0,0.0,none,2019-01-17,0
2019-01-17 04:00:00,34895,12.3,12.3,89.82,12.8,85.0,1.0,0.0,none,2019-01-17,0
2019-01-17 05:00:00,33929,12.2,12.2,86.27,12.6,47.5,1.0,0.0,none,2019-01-17,0
2019-01-17 06:00:00,31960,12.2,12.2,82.66,12.4,86.1,1.0,0.0,none,2019-01-17,0
2019-01-17 07:00:00,29515,12.3,12.3,79.61,12.6,2.5,13.0,0.0,none,2019-01-17,0
2019-01-17 08:00:00,27557,12.3,12.3,82.07,13.0,65.7,15.0,0.0,none,2019-01-17,0
2019-01-17 09:00:00,26039,11.2,11.2,91.81,19.3,72.0,24.0,1.622,rain,2019-01-17,0
2019-01-17 10:00:00,24961,11.8,11.8,79.86,17.5,86.1,83.0,0.0,none,2019-01-17,0
2019-01-17 11:00:00,24127,11.8,11.8,88.51,14.8,92.6,133.0,0.0,none,2019-01-17,0
2019-01-17 12:00:00,24234,12.9,12.9,86.21,14.6,33.1,213.0,0.0,none,2019-01-17,0
2019-01-17 13:00:00,25061,14.3,14.3,75.29,19.5,50.0,227.0,0.0,none,2019-01-17,0
2019-01-17 14:00:00,26454,14.9,14.9,72.31,16.2,62.1,204.0,0.0,none,2019-01-17,0
2019-01-17 15:00:00,29295,14.4,14.4,71.93,29.0,53.8,188.0,0.0,none,2019-01-17,0
2019-01-17 16:00:00,30872,14.3,14.3,69.99,15.9,2.5,114.0,0.0,none,2019-01-17,0
2019-01-17 17:00:00,31321,13.8,13.8,69.89,15.5,92.4,18.0,0.0,none,2019-01-17,0
2019-01-17 18:00:00,31635,13.3,13.3,76.99,14.6,52.3,0.0,0.0,none,2019-01-17,0
2019-01-17 19:00:00,31914,13.3,13.3,76.99,14.4,52.3,1.0,0.0,none,2019-01-17,0
2019-01-17 20:00:00,31473,12.7,12.7,80.48,9.9,82.5,1.0,0.079,rain,2019-01-17,0
2019-01-17 21:00:00,30576,12.1,12.1,83.25,6.3,54.9,1.0,0.0,none,2019-01-17,0
2019-01-17 22:00:00,29645,11.7,11.7,85.77,8.1,53.8,1.0,0.0,none,2019-01-17,0
2019-01-17 23:00:00,30538,11.1,11.1,88.68,6.1,88.7,1.0,0.0,none,2019-01-17,0
2019-01-18 00:00:00,30593,10.7,10.7,91.67,6.0,47.5,1.0,0.0,none,2019-01-18,0
2019-01-18 01:00:00,31099,10.7,10.7,91.67,5.8,2.5,1.0,0.0,none,2019-01-18,0
2019-01-18 02:00:00,33113,11.0,11.0,86.42,7.9,8.7,1.0,0.0,none,2019-01-18,0
2019-01-18 03:00:00,33023,10.7,10.7,88.63,6.0,50.0,1.0,0.0,none,2019-01-18,0
2019-01-18 04:00:00,32369,10.1,10.1,92.22,1.1,88.7,1.0,0.0,none,2019-01-18,0
2019-01-18 05:00:00,31478,10.1,10.1,92.22,6.0,88.7,1.0,0.0,none,2019-01-18,0
2019-01-18 06:00:00,29547,10.1,10.1,95.06,1.1,98.8,1.0,0.0,none,2019-01-18,0
2019-01-18 07:00:00,27488,10.1,10.1,95.38,0.9,88.6,6.0,0.0,none,2019-01-18,0
2019-01-18 08:00:00,25116,10.1,10.1,95.06,1.1,72.0,3.0,0.3,rain,2019-01-18,0
2019-01-18 09:00:00,23673,11.2,11.2,95.91,8.4,93.6,44.0,0.3,rain,2019-01-18,0
2019-01-18 10:00:00,22584,11.7,11.7,96.02,7.9,53.8,109.0,0.0,none,2019-01-18,0
2019-01-18 11:00:00,22154,13.2,13.2,84.31,0.5,98.8,199.0,0.0,none,2019-01-18,0
2019-01-18 12:00:00,22095,14.3,14.3,78.95,5.4,100.0,226.0,0.0,none,2019-01-18,0
2019-01-18 13:00:00,22803,14.3,14.3,78.59,0.0,59.8,170.0,0.0,none,2019-01-18,0
2019-01-18 14:00:00,24515,14.9,14.9,68.02,0.5,100.0,168.0,0.0,none,2019-01-18,0
2019-01-18 15:00:00,27359,14.9,14.9,75.82,5.4,69.5,143.0,0.0,none,2019-01-18,0
2019-01-18 16:00:00,28744,14.3,14.3,81.36,6.8,53.8,86.0,0.0,none,2019-01-18,0
2019-01-18 17:00:00,27822,14.3,14.3,81.62,6.0,98.8,31.0,0.0,none,2019-01-18,0
2019-01-18 18:00:00,27108,12.7,12.7,86.71,0.7,88.7,2.0,0.0,none,2019-01-18,0
2019-01-18 19:00:00,26771,12.8,12.8,89.46,5.4,100.0,1.0,0.0,none,2019-01-18,0
2019-01-18 20:00:00,26460,13.2,13.2,84.58,0.5,98.8,1.0,0.0,none,2019-01-18,0
2019-01-18 21:00:00,26668,12.8,12.8,89.76,0.9,100.0,1.0,0.0,none,2019-01-18,0
2019-01-18 22:00:00,26434,12.7,12.7,89.75,11.3,100.0,1.0,0.0,none,2019-01-18,0
2019-01-18 23:00:00,26071,11.7,11.7,99.67,12.8,92.4,1.0,0.32,rain,2019-01-18,0
2019-01-19 00:00:00,27079,11.7,11.7,96.02,9.5,93.6,1.0,0.0,none,2019-01-19,0
2019-01-19 01:00:00,28874,12.2,12.2,90.47,5.8,100.0,1.0,0.0,none,2019-01-19,0
2019-01-19 02:00:00,31687,12.2,12.2,93.22,5.6,100.0,1.0,0.0,none,2019-01-19,0
2019-01-19 03:00:00,32136,11.7,11.7,93.19,6.0,59.8,2.0,0.0,none,2019-01-19,0
2019-01-19 04:00:00,31945,11.7,11.7,93.19,7.6,98.8,1.0,0.0,none,2019-01-19,0
2019-01-19 05:00:00,31319,11.2,11.2,96.35,0.5,93.6,1.0,0.0,none,2019-01-19,0
2019-01-19 06:00:00,29875,11.2,11.2,96.35,0.0,93.6,1.0,0.0,none,2019-01-19,0
2019-01-19 07:00:00,28119,11.2,11.2,96.35,0.0,93.6,10.0,0.0,none,2019-01-19,0
2019-01-19 08:00:00,26276,11.2,11.2,95.91,0.0,98.8,8.0,0.0,none,2019-01-19,0
2019-01-19 09:00:00,25002,12.2,12.2,93.22,0.0,98.8,67.0,0.0,none,2019-01-19,0
2019-01-19 10:00:00,24016,13.3,13.3,83.99,8.4,92.6,139.0,0.0,none,2019-01-19,0
2019-01-19 11:00:00,23466,15.5,15.5,72.75,7.6,2.5,325.0,0.0,none,2019-01-19,0
2019-01-19 12:00:00,22957,17.1,17.1,63.22,7.7,2.5,410.0,0.0,none,2019-01-19,0
2019-01-19 13:00:00,23015,17.2,17.2,65.74,0.7,2.5,405.0,0.0,none,2019-01-19,0
2019-01-19 14:00:00,23679,17.8,17.8,65.37,7.7,2.5,394.0,0.0,none,2019-01-19,0
2019-01-19 15:00:00,24988,18.3,18.3,61.44,5.6,2.5,291.0,0.0,none,2019-01-19,0
2019-01-19 16:00:00,25087,18.2,18.2,61.88,5.8,2.5,77.0,0.0,none,2019-01-19,0
2019-01-19 17:00:00,24017,16.6,16.6,70.69,0.9,5.0,35.0,0.0,none,2019-01-19,0
2019-01-19 18:00:00,23328,14.4,14.4,83.86,0.9,29.3,1.0,0.0,none,2019-01-19,0
2019-01-19 19:00:00,22846,13.5,13.5,85.99,0.9,5.0,1.0,0.0,none,2019-01-19,0
2019-01-19 20:00:00,22453,13.1,13.1,91.19,6.0,2.5,1.0,0.0,none,2019-01-19,0
2019-01-19 21:00:00,22226,12.9,12.9,88.83,7.7,85.0,1.0,0.0,none,2019-01-19,0
2019-01-19 22:00:00,22330,12.3,12.3,89.83,0.5,50.0,1.0,0.0,none,2019-01-19,0
2019-01-19 23:00:00,22866,12.3,12.3,92.55,8.1,100.0,1.0,0.0,none,2019-01-19,0
2019-01-20 00:00:00,24206,12.9,12.9,86.21,5.8,53.8,1.0,0.0,none,2019-01-20,0
2019-01-20 01:00:00,26521,13.2,13.2,83.92,6.1,98.8,1.0,0.0,none,2019-01-20,0
2019-01-20 02:00:00,28998,12.8,12.8,86.49,1.3,9.9,2.0,0.0,none,2019-01-20,0
2019-01-20 03:00:00,29711,11.8,11.8,92.46,11.5,47.5,2.0,0.0,none,2019-01-20,0
2019-01-20 04:00:00,29394,12.3,12.3,85.93,9.7,62.1,1.0,0.0,none,2019-01-20,0
2019-01-20 05:00:00,28761,12.2,12.2,86.27,12.3,88.6,1.0,0.0,none,2019-01-20,0
2019-01-20 06:00:00,27891,12.8,12.8,86.49,10.8,65.7,2.0,0.0,none,2019-01-20,0
2019-01-20 07:00:00,26585,12.2,12.2,93.22,13.5,48.7,4.0,0.27,rain,2019-01-20,0
2019-01-20 08:00:00,24765,12.3,12.3,92.86,13.5,72.0,1.0,0.0,none,2019-01-20,0
2019-01-20 09:00:00,23844,12.3,12.3,96.38,13.9,54.8,21.0,0.139,rain,2019-01-20,0
2019-01-20 10:00:00,23054,12.9,12.9,95.6,13.0,88.6,66.0,1.512,rain,2019-01-20,0
2019-01-20 11:00:00,22206,13.4,13.4,96.48,15.7,54.8,118.0,0.27,rain,2019-01-20,0
2019-01-20 12:00:00,21916,15.0,15.0,89.66,21.4,68.2,269.0,0.0,none,2019-01-20,0
2019-01-20 13:00:00,21949,14.5,14.5,95.7,11.2,92.4,242.0,1.802,rain,2019-01-20,0
2019-01-20 14:00:00,22338,15.8,15.8,82.53,25.4,52.3,363.0,0.27,rain,2019-01-20,0
2019-01-20 15:00:00,23289,15.6,15.6,74.35,29.3,47.5,321.0,0.05,rain,2019-01-20,0
2019-01-20 16:00:00,23185,13.9,13.9,80.08,25.8,36.6,119.0,0.0,none,2019-01-20,0
2019-01-20 17:00:00,22504,12.9,12.9,78.5,17.1,47.5,25.0,0.0,none,2019-01-20,0
2019-01-20 18:00:00,22148,12.3,12.3,81.52,19.1,53.8,1.0,0.0,none,2019-01-20,0
2019-01-20 19:00:00,21966,11.1,11.1,76.46,23.9,92.6,2.0,0.0,none,2019-01-20,0
2019-01-20 20:00:00,21990,10.1,10.1,76.44,13.3,93.6,1.0,0.0,none,2019-01-20,0
2019-01-20 21:00:00,22003,9.4,6.6,77.0,20.7,5.0,1.0,0.0,none,2019-01-20,0
2019-01-20 22:00:00,22117,8.9,6.6,82.61,15.1,50.0,1.0,0.0,none,2019-01-20,0
2019-01-20 23:00:00,23387,8.4,6.0,81.82,14.8,5.0,1.0,0.0,none,2019-01-20,0
2019-01-21 00:00:00,24815,8.3,6.1,75.92,13.3,8.7,1.0,0.0,none,2019-01-21,1
2019-01-21 01:00:00,26254,7.9,5.6,78.27,13.0,8.7,1.0,0.0,none,2019-01-21,1
2019-01-21 02:00:00,29048,7.4,5.3,80.58,11.3,2.5,1.0,0.0,none,2019-01-21,1
2019-01-21 03:00:00,29270,6.8,5.6,83.67,6.8,0.0,1.0,0.0,none,2019-01-21,1
2019-01-21 04:00:00,28887,5.3,4.5,89.53,4.9,0.0,1.0,0.0,none,2019-01-21,1
2019-01-21 05:00:00,28444,5.1,4.1,90.96,5.4,0.0,1.0,0.0,none,2019-01-21,1
2019-01-21 06:00:00,27710,4.4,4.4,95.09,0.0,0.0,2.0,0.0,none,2019-01-21,1
2019-01-21 07:00:00,26128,3.4,3.4,95.85,1.1,0.0,17.0,0.0,none,2019-01-21,1
2019-01-21 08:00:00,24219,3.4,2.1,96.19,5.6,0.0,8.0,0.0,none,2019-01-21,1
2019-01-21 09:00:00,22812,7.2,7.2,86.04,0.5,0.0,130.0,0.0,none,2019-01-21,1
2019-01-21 10:00:00,22260,9.9,9.0,74.62,7.3,0.0,253.0,0.0,none,2019-01-21,1
2019-01-21 11:00:00,21745,11.1,11.1,61.17,0.0,0.0,379.0,0.0,none,2019-01-21,1
2019-01-21 12:00:00,21741,12.2,12.2,61.52,0.0,0.0,455.0,0.0,none,2019-01-21,1
2019-01-21 13:00:00,22928,13.2,13.2,53.36,15.8,0.0,476.0,0.0,none,2019-01-21,1
2019-01-21 14:00:00,24413,13.3,13.3,54.68,18.8,2.5,441.0,0.0,none,2019-01-21,1
2019-01-21 15:00:00,26503,13.8,13.8,51.88,20.1,2.5,320.0,0.0,none,2019-01-21,1
2019-01-21 16:00:00,27257,13.3,13.3,55.14,18.0,2.5,53.0,0.0,none,2019-01-21,1
2019-01-21 17:00:00,26971,12.1,12.1,64.68,13.0,2.5,20.0,0.0,none,2019-01-21,1
2019-01-21 18:00:00,26486,10.5,10.5,69.15,12.8,2.5,2.0,0.0,none,2019-01-21,1
2019-01-21 19:00:00,25604,9.2,7.7,74.93,9.7,0.0,1.0,0.0,none,2019-01-21,1
2019-01-21 20:00:00,24823,8.8,7.2,77.24,9.9,0.0,1.0,0.0,none,2019-01-21,1
2019-01-21 21:00:00,24798,7.9,6.5,81.95,8.6,0.0,2.0,0.0,none,2019-01-21,1
2019-01-21 22:00:00,25009,8.3,5.6,83.4,17.0,0.0,2.0,0.0,none,2019-01-21,1
2019-01-21 23:00:00,25578,8.8,5.6,83.17,22.5,0.0,1.0,0.0,none,2019-01-21,1
